price,district,city,town,type,energy_certificate,total_area,parking,construction_year,elevator,total_rooms,living_area,number_of_bathrooms
397500.0,Porto,Maia,Águas Santas,Apartment,A+,133.0,2.0,,True,3.0,133.0,3.0
280000.0,Porto,Vila do Conde,Mindelo,Apartment,A+,91.0,1.0,1990.0,False,3.0,91.0,0.0
325000.0,Porto,Valongo,Valongo,House,NC,335.0,2.0,,False,3.0,180.0,3.0
428000.0,Porto,Valongo,Valongo,House,NC,335.0,2.0,,False,3.0,180.0,3.0
410000.0,Porto,Maia,Águas Santas,Apartment,A+,133.0,2.0,,True,3.0,133.0,3.0
230000.0,Porto,Porto,Campanhã,Apartment,A+,49.0,1.0,2023.0,True,1.0,49.0,1.0
450000.0,Porto,Matosinhos,"Custóias, Leça do Balio e Guifões",House,A+,294.0,1.0,,False,4.0,163.0,3.0
349900.0,Porto,Porto,Ramalde,Apartment,A,95.0,1.0,2018.0,True,2.0,95.0,2.0
248000.0,Porto,Trofa,Bougado (São Martinho e Santiago),Apartment,NC,137.0,1.0,1986.0,True,3.0,137.0,2.0
386000.0,Porto,Paredes,Parada de Todeia,House,NC,492.0,1.0,2002.0,True,3.0,289.0,0.0
120000.0,Porto,Porto,Paranhos,Apartment,D,74.0,0.0,1988.0,False,2.0,74.0,1.0
105000.0,Porto,Porto,Paranhos,Apartment,D,46.0,0.0,1988.0,False,1.0,46.0,1.0
245000.0,Porto,Vila do Conde,Árvore,Apartment,D,173.0,1.0,1989.0,False,3.0,115.0,2.0
429000.0,Porto,Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",House,NC,170.0,1.0,1983.0,False,3.0,128.0,2.0
525000.0,Porto,Póvoa de Varzim,"Aver-o-Mar, Amorim e Terroso",Apartment,D,155.0,1.0,1987.0,True,3.0,135.0,2.0
1150000.0,Porto,Maia,Castêlo da Maia,House,A,2674.0,3.0,2022.0,False,4.0,244.0,5.0
87500.0,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Apartment,C,36.0,0.0,1995.0,True,0.0,36.0,1.0
127000.0,Porto,Marco de Canaveses,Vila Boa do Bispo,Apartment,D,117.0,0.0,1998.0,False,2.0,117.0,1.0
955350.0,Porto,Amarante,Telões,House,A,2776.0,0.0,2023.0,False,3.0,582.0,0.0
685000.0,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,House,E,253.0,2.0,1998.0,False,4.0,143.0,4.0
225000.0,Porto,Gondomar,Rio Tinto,Apartment,E,130.0,1.0,2001.0,True,2.0,106.0,2.0
204900.0,Porto,Gondomar,Rio Tinto,Apartment,C,106.0,1.0,1999.0,True,2.0,84.0,1.0
110000.0,Porto,Baião,Frende,Apartment,E,134.0,1.0,2011.0,False,3.0,134.0,2.0
255000.0,Porto,Porto,Paranhos,Apartment,A+,66.0,1.0,,True,2.0,60.0,1.0
227900.0,Porto,Gondomar,Rio Tinto,Apartment,NC,81.0,1.0,,True,2.0,81.0,3.0
299000.0,Porto,Vila Nova de Gaia,São Felix da Marinha,Apartment,D,142.0,1.0,1994.0,True,3.0,142.0,2.0
172000.0,Porto,Porto,Campanhã,House,F,152.0,0.0,1986.0,False,4.0,124.0,4.0
225000.0,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,Apartment,D,103.0,0.0,1987.0,True,3.0,103.0,2.0
139500.0,Porto,Penafiel,Penafiel,Apartment,D,97.0,1.0,2000.0,True,2.0,97.0,1.0
279000.0,Porto,Maia,Águas Santas,Apartment,NC,111.0,1.0,,True,2.0,94.0,2.0
285000.0,Porto,Vila Nova de Gaia,"Sandim, Olival, Lever e Crestuma",House,C,125.0,3.0,1997.0,False,3.0,112.0,2.0
268500.0,Porto,Porto,Bonfim,Apartment,C,74.0,0.0,2016.0,False,2.0,74.0,1.0
145000.0,Porto,Vila Nova de Gaia,Vilar de Andorinho,Apartment,C,73.0,0.0,1992.0,True,2.0,73.0,1.0
282500.0,Ilha de Santa Maria,Vila do Porto,Vila do Porto,House,NC,352.0,3.0,1995.0,False,3.0,113.0,2.0
495000.0,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",House,D,640.0,3.0,2000.0,False,4.0,229.0,5.0
280200.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,NC,66.0,1.0,,True,1.0,62.0,1.0
274200.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,NC,64.0,1.0,,True,0.0,60.0,1.0
194550.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,NC,39.0,1.0,,True,0.0,35.0,1.0
189000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,NC,42.0,0.0,,True,0.0,38.0,1.0
186750.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,NC,41.0,0.0,,True,0.0,37.0,1.0
189900.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,NC,42.0,0.0,,True,0.0,38.0,1.0
165000.0,Porto,Porto,Lordelo do Ouro e Massarelos,Apartment,D,60.0,0.0,1955.0,False,2.0,48.0,1.0
222500.0,Porto,Marco de Canaveses,Marco,Apartment,A,157.0,1.0,2023.0,True,3.0,121.0,2.0
382000.0,Porto,Valongo,Valongo,House,D,346.0,2.0,2003.0,False,4.0,225.0,3.0
235000.0,Porto,Porto,Campanhã,Apartment,B-,54.0,1.0,2021.0,True,0.0,37.0,1.0
379500.0,Porto,Gondomar,Rio Tinto,House,D,175.0,3.0,1994.0,False,4.0,175.0,3.0
300000.0,Porto,Maia,Moreira,Apartment,C,137.0,2.0,2015.0,True,3.0,137.0,3.0
209500.0,Porto,Marco de Canaveses,Marco,Apartment,A,132.0,1.0,2023.0,True,2.0,97.0,2.0
224500.0,Porto,Marco de Canaveses,Marco,Apartment,A,246.0,1.0,2023.0,True,2.0,97.0,2.0
206000.0,Porto,Marco de Canaveses,Marco,Apartment,A,132.0,1.0,2023.0,True,2.0,97.0,2.0
216500.0,Porto,Marco de Canaveses,Marco,Apartment,A,160.0,1.0,2023.0,True,3.0,111.0,2.0
320000.0,Porto,Vila Nova de Gaia,Madalena,House,G,452.0,3.0,1950.0,False,5.0,286.0,3.0
118000.0,Porto,Penafiel,Paço de Sousa,Apartment,E,74.0,1.0,2013.0,True,1.0,55.0,1.0
350000.0,Porto,Porto,Paranhos,Apartment,A,101.0,1.0,2023.0,True,2.0,101.0,2.0
320000.0,Porto,Porto,Bonfim,Apartment,E,110.0,0.0,1978.0,True,3.0,110.0,2.0
205000.0,Porto,Porto,Bonfim,Apartment,A+,38.0,1.0,2023.0,True,0.0,38.0,1.0
400000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,B-,140.0,2.0,2007.0,True,3.0,140.0,2.0
250000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,C,47.0,0.0,2015.0,True,0.0,47.0,1.0
49500.0,Porto,Maia,Castêlo da Maia,House,NC,180.0,1.0,1938.0,False,0.0,53.0,0.0
150000.0,Porto,Maia,Castêlo da Maia,House,NC,930.0,3.0,1938.0,False,2.0,233.0,1.0
187900.0,Porto,Vila Nova de Gaia,Canidelo,Apartment,NC,61.0,1.0,,True,1.0,61.0,3.0
139000.0,Porto,Valongo,Valongo,Apartment,C,73.0,0.0,1995.0,True,2.0,73.0,1.0
210000.0,Porto,Vila Nova de Gaia,Vilar de Andorinho,Apartment,D,119.0,1.0,1990.0,True,3.0,109.0,3.0
149990.0,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",Apartment,D,100.0,1.0,2006.0,False,2.0,100.0,1.0
199900.0,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",Apartment,E,89.0,1.0,2003.0,True,2.0,89.0,2.0
30000.0,Porto,Marco de Canaveses,Soalhães,House,F,165.0,0.0,1937.0,False,3.0,48.0,0.0
249000.0,Porto,Porto,Paranhos,Apartment,D,97.0,0.0,1983.0,True,2.0,97.0,1.0
280000.0,Porto,Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",Apartment,A,130.0,1.0,2022.0,True,2.0,97.0,2.0
200000.0,Porto,Vila Nova de Gaia,Oliveira do Douro,Apartment,F,97.0,1.0,2007.0,True,2.0,97.0,2.0
617500.0,Porto,Porto,Ramalde,Apartment,C,185.0,2.0,1999.0,True,3.0,143.0,3.0
219000.0,Porto,Matosinhos,"Custóias, Leça do Balio e Guifões",Apartment,C,95.0,2.0,,True,2.0,67.0,1.0
440000.0,Porto,Porto,Paranhos,House,E,308.0,1.0,1965.0,False,4.0,265.0,4.0
184800.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,NC,42.0,0.0,,True,0.0,38.0,1.0
509100.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,NC,109.0,2.0,,True,2.0,75.0,1.0
180000.0,Porto,Vila Nova de Gaia,Oliveira do Douro,Apartment,C,82.0,3.0,2008.0,False,1.0,82.0,2.0
200000.0,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",Apartment,B,144.0,1.0,2019.0,True,3.0,112.0,2.0
125000.0,Porto,Baião,Santa Marinha do Zêzere,House,F,373.0,1.0,1938.0,False,3.0,143.0,2.0
235000.0,Porto,Lousada,Nespereira e Casais,Apartment,A,147.0,2.0,,True,3.0,147.0,3.0
225000.0,Porto,Lousada,Nespereira e Casais,Apartment,A,147.0,2.0,,True,3.0,147.0,3.0
161000.0,Porto,Penafiel,Paço de Sousa,Apartment,F,152.0,1.0,2013.0,False,3.0,127.0,2.0
495000.0,Porto,Vila Nova de Gaia,Canidelo,House,B,240.0,3.0,2003.0,False,3.0,202.0,4.0
149500.0,Porto,Santo Tirso,"Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães",House,F,815.0,3.0,1938.0,False,3.0,90.0,2.0
228000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,C,43.0,0.0,2016.0,False,1.0,40.0,1.0
54000.0,Porto,Baião,Santa Cruz do Douro e São Tomé de Covelas,House,G,64.0,0.0,1937.0,False,3.0,64.0,1.0
330000.0,Porto,Porto,Paranhos,Apartment,C,136.0,0.0,2008.0,True,3.0,136.0,2.0
345000.0,Porto,Vila do Conde,Azurara,Apartment,NC,153.0,2.0,2023.0,True,3.0,116.0,2.0
350000.0,Porto,Vila do Conde,Azurara,Apartment,NC,156.0,2.0,2023.0,True,3.0,118.0,2.0
300000.0,Porto,Vila do Conde,Azurara,Apartment,NC,173.0,2.0,2023.0,True,3.0,101.0,2.0
257500.0,Porto,Vila do Conde,Azurara,Apartment,NC,116.0,1.0,2023.0,True,2.0,93.0,1.0
277000.0,Porto,Vila do Conde,Azurara,Apartment,NC,138.0,2.0,2023.0,True,3.0,104.0,2.0
299000.0,Porto,Vila do Conde,Azurara,Apartment,NC,172.0,2.0,,True,3.0,104.0,0.0
255000.0,Porto,Vila do Conde,Azurara,Apartment,NC,116.0,1.0,2023.0,True,3.0,97.0,2.0
225000.0,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Apartment,D,80.0,1.0,2011.0,True,1.0,80.0,1.0
243000.0,Porto,Paredes,Rebordosa,Apartment,NC,131.0,1.0,2023.0,True,3.0,95.0,2.0
213000.0,Porto,Paredes,Rebordosa,Apartment,NC,130.0,1.0,2023.0,True,3.0,97.0,2.0
217000.0,Porto,Paredes,Rebordosa,Apartment,NC,130.0,1.0,2023.0,True,3.0,97.0,2.0
223000.0,Porto,Paredes,Rebordosa,Apartment,NC,130.0,1.0,2023.0,True,3.0,97.0,2.0
191000.0,Porto,Paredes,Rebordosa,Apartment,NC,104.0,1.0,2023.0,True,2.0,73.0,2.0
175000.0,Porto,Paredes,Rebordosa,Apartment,NC,103.0,1.0,2023.0,True,2.0,76.0,2.0
255000.0,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Apartment,D,130.0,1.0,1983.0,True,3.0,115.0,2.0
450000.0,Porto,Vila do Conde,Mindelo,House,A+,240.0,1.0,,False,4.0,192.0,3.0
262000.0,Porto,Vila do Conde,Azurara,Apartment,NC,81.0,1.0,2023.0,True,2.0,65.0,2.0
205000.0,Porto,Vila do Conde,Azurara,Apartment,NC,81.0,1.0,2023.0,True,1.0,65.0,1.0
570000.0,Porto,Porto,Lordelo do Ouro e Massarelos,House,E,239.0,0.0,1956.0,False,7.0,203.0,3.0
204990.0,Porto,Gondomar,Rio Tinto,Apartment,C,111.0,1.0,1989.0,True,3.0,111.0,2.0
117500.0,Porto,Felgueiras,Vila Cova da Lixa e Borba de Godim,Apartment,C,68.0,1.0,2008.0,True,1.0,68.0,1.0
198500.0,Porto,Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",Apartment,D,139.0,1.0,1997.0,False,3.0,109.0,3.0
375000.0,Porto,Maia,Pedrouços,Apartment,C,157.0,2.0,2006.0,True,3.0,157.0,4.0
205000.0,Porto,Vila do Conde,Azurara,Apartment,NC,71.0,1.0,2023.0,True,1.0,55.0,1.0
257000.0,Porto,Vila do Conde,Azurara,Apartment,NC,129.0,1.0,2023.0,True,2.0,92.0,2.0
275000.0,Porto,Vila do Conde,Azurara,Apartment,A+,91.0,1.0,2023.0,True,2.0,69.0,1.0
410000.0,Porto,Vila do Conde,Azurara,Apartment,NC,139.0,1.0,2023.0,True,3.0,112.0,2.0
295000.0,Porto,Vila do Conde,Azurara,Apartment,NC,117.0,1.0,2023.0,True,3.0,87.0,2.0
247860.0,Porto,Porto,Bonfim,Apartment,A,49.0,1.0,,True,1.0,49.0,3.0
624700.0,Porto,Porto,Bonfim,Apartment,A,137.0,2.0,,True,3.0,137.0,3.0
404700.0,Porto,Porto,Bonfim,Apartment,A,89.0,1.0,,True,2.0,89.0,3.0
399900.0,Porto,Porto,Bonfim,Apartment,A,88.0,1.0,,True,2.0,88.0,3.0
411400.0,Porto,Porto,Bonfim,Apartment,A,97.0,1.0,,True,2.0,97.0,3.0
576500.0,Porto,Porto,Bonfim,Apartment,A,125.0,1.0,,True,2.0,125.0,3.0
623500.0,Porto,Porto,Bonfim,Apartment,A,132.0,2.0,,True,3.0,132.0,4.0
559500.0,Porto,Porto,Bonfim,Apartment,A,117.0,1.0,,True,2.0,117.0,3.0
575500.0,Porto,Porto,Bonfim,Apartment,A,124.0,1.0,,True,2.0,124.0,3.0
200000.0,Porto,Valongo,Campo e Sobrado,Apartment,D,158.0,1.0,2004.0,True,3.0,158.0,2.0
196000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,C,132.0,1.0,1999.0,True,2.0,97.0,1.0
770000.0,Porto,Marco de Canaveses,Vila Boa do Bispo,House,A,1523.0,3.0,2011.0,False,3.0,671.0,4.0
395000.0,Porto,Porto,Campanhã,House,NC,300.0,0.0,1986.0,False,5.0,300.0,2.0
290320.0,Porto,Porto,Bonfim,Apartment,A,70.0,1.0,,True,1.0,70.0,3.0
384500.0,Porto,Porto,Bonfim,Apartment,A,88.0,1.0,,True,2.0,88.0,3.0
399400.0,Porto,Porto,Bonfim,Apartment,A,88.0,1.0,,True,2.0,88.0,3.0
199900.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,House,NC,88.0,2.0,1937.0,False,3.0,38.0,2.0
606800.0,Porto,Porto,Bonfim,Apartment,A,137.0,2.0,,True,3.0,137.0,3.0
388700.0,Porto,Porto,Bonfim,Apartment,A,89.0,1.0,,True,2.0,89.0,3.0
384200.0,Porto,Porto,Bonfim,Apartment,A,88.0,1.0,,True,2.0,88.0,3.0
400200.0,Porto,Porto,Bonfim,Apartment,A,97.0,1.0,,True,2.0,97.0,3.0
274185.0,Porto,Porto,Bonfim,Apartment,A,61.0,1.0,,True,1.0,61.0,3.0
391500.0,Porto,Porto,Bonfim,Apartment,A,88.0,1.0,,True,2.0,88.0,3.0
374800.0,Porto,Porto,Bonfim,Apartment,A,88.0,1.0,,True,2.0,88.0,3.0
286290.0,Porto,Porto,Bonfim,Apartment,A,70.0,1.0,,True,1.0,70.0,3.0
300000.0,Porto,Maia,Águas Santas,House,NC,1234.0,0.0,,False,4.0,134.0,3.0
515000.0,Porto,Maia,Castêlo da Maia,House,A,570.0,3.0,,False,3.0,240.0,3.0
615700.0,Porto,Porto,Bonfim,Apartment,A,137.0,2.0,,True,3.0,137.0,3.0
392100.0,Porto,Porto,Bonfim,Apartment,A,88.0,1.0,,True,2.0,88.0,3.0
405800.0,Porto,Porto,Bonfim,Apartment,A,97.0,1.0,,True,2.0,97.0,3.0
199500.0,Porto,Felgueiras,Macieira da Lixa e Caramos,House,F,300.0,1.0,1983.0,False,3.0,251.0,1.0
1150000.0,Porto,Vila Nova de Gaia,Canidelo,Apartment,A,169.0,3.0,,True,5.0,169.0,0.0
710000.0,Porto,Vila Nova de Gaia,Canidelo,Apartment,A,188.0,3.0,,True,4.0,188.0,3.0
685000.0,Porto,Vila Nova de Gaia,Canidelo,Apartment,A,188.0,3.0,,True,4.0,188.0,3.0
545000.0,Porto,Vila Nova de Gaia,Canidelo,Apartment,A,128.0,2.0,,True,3.0,128.0,2.0
396700.0,Porto,Porto,Bonfim,Apartment,A,89.0,1.0,,True,2.0,89.0,3.0
580000.0,Porto,Maia,Castêlo da Maia,House,A,689.0,3.0,,False,3.0,300.0,3.0
195000.0,Porto,Amarante,Figueiró (Santiago e Santa Cristina),Apartment,A,138.0,1.0,2023.0,False,3.0,126.0,2.0
112500.0,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",House,E,650.0,0.0,1957.0,False,6.0,169.0,2.0
359900.0,Porto,Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",Apartment,NC,123.0,1.0,2008.0,True,3.0,123.0,2.0
180000.0,Porto,Vila Nova de Gaia,Canelas,Apartment,E,137.0,1.0,1994.0,False,3.0,120.0,2.0
357000.0,Porto,Maia,Cidade da Maia,House,C,133.0,3.0,2004.0,False,3.0,133.0,3.0
241000.0,Porto,Felgueiras,Idães,House,B-,284.0,3.0,2005.0,False,3.0,180.0,2.0
395000.0,Porto,Penafiel,Penafiel,House,C,397.0,2.0,2020.0,False,3.0,397.0,4.0
159500.0,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,Apartment,C,51.0,0.0,1982.0,True,1.0,51.0,1.0
150000.0,Porto,Penafiel,Fonte Arcada,House,F,290.0,0.0,1951.0,False,3.0,167.0,1.0
750000.0,Porto,Paredes,Lordelo,House,A,6690.0,2.0,,False,3.0,160.0,3.0
257500.0,Porto,Vila do Conde,Azurara,Apartment,NC,116.0,1.0,2023.0,True,2.0,92.0,1.0
262000.0,Porto,Vila do Conde,Azurara,Apartment,NC,121.0,1.0,2023.0,True,2.0,92.0,1.0
260000.0,Porto,Vila do Conde,Azurara,Apartment,NC,119.0,1.0,2023.0,True,2.0,93.0,1.0
240000.0,Porto,Gondomar,Rio Tinto,House,C,286.0,2.0,1988.0,False,4.0,173.0,2.0
195000.0,Porto,Vila Nova de Gaia,Oliveira do Douro,Apartment,D,115.0,1.0,2006.0,True,2.0,95.0,2.0
149000.0,Porto,Valongo,Valongo,Apartment,E,115.0,1.0,2003.0,False,2.0,86.0,1.0
200000.0,Porto,Porto,Bonfim,Apartment,C,38.0,0.0,1992.0,True,0.0,38.0,1.0
325000.0,Porto,Vila Nova de Gaia,Gulpilhares e Valadares,Apartment,NC,114.0,1.0,2023.0,False,3.0,114.0,4.0
325000.0,Porto,Vila Nova de Gaia,Gulpilhares e Valadares,Apartment,NC,114.0,1.0,1989.0,False,3.0,114.0,4.0
375000.0,Porto,Vila Nova de Gaia,Gulpilhares e Valadares,Apartment,NC,133.0,1.0,1989.0,False,3.0,133.0,4.0
169000.0,Porto,Porto,Campanhã,Apartment,C,50.0,0.0,1978.0,False,1.0,44.0,1.0
159900.0,Porto,Maia,Águas Santas,Apartment,C,96.0,0.0,1985.0,False,2.0,85.0,1.0
137000.0,Porto,Penafiel,São Martinho Recezinhos,Apartment,D,130.0,1.0,2000.0,False,2.0,99.0,1.0
187000.0,Ilha de Santa Maria,Vila do Porto,Santo Espírito,House,NC,1150.0,0.0,2005.0,False,3.0,100.0,1.0
275000.0,Porto,Penafiel,Penafiel,House,E,700.0,0.0,1992.0,False,3.0,100.0,2.0
155000.0,Porto,Baião,Santa Marinha do Zêzere,House,E,535.0,1.0,1982.0,False,3.0,85.0,2.0
130000.0,Porto,Gondomar,Baguim do Monte,Apartment,D,96.0,2.0,1977.0,False,3.0,96.0,2.0
505000.0,Porto,Porto,Bonfim,Apartment,NC,180.0,2.0,1994.0,True,3.0,180.0,3.0
499900.0,Porto,Maia,Cidade da Maia,House,B-,582.0,3.0,2005.0,False,4.0,300.0,5.0
325000.0,Porto,Paredes,Rebordosa,Apartment,A,129.0,2.0,,True,3.0,129.0,4.0
345000.0,Porto,Paredes,Rebordosa,Apartment,A,137.0,2.0,,True,3.0,137.0,4.0
355000.0,Porto,Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",Apartment,A,114.0,1.0,,False,2.0,114.0,2.0
365000.0,Porto,Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",Apartment,A,125.0,1.0,,False,2.0,125.0,2.0
2100000.0,Porto,Vila Nova de Gaia,Canidelo,House,A+,477.0,3.0,,False,3.0,179.0,5.0
120000.0,Ilha de Santa Maria,Vila do Porto,Santo Espírito,House,NC,124.0,3.0,1937.0,False,0.0,54.0,0.0
163000.0,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",Apartment,E,81.0,1.0,1982.0,False,2.0,81.0,1.0
499000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,House,NC,225.0,0.0,1937.0,False,7.0,225.0,1.0
295000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,A,853.0,1.0,2023.0,True,2.0,95.0,4.0
360000.0,Porto,Paredes,Rebordosa,Apartment,A,120.0,2.0,,True,3.0,120.0,4.0
225000.0,Porto,Paredes,Rebordosa,Apartment,A,88.0,2.0,,True,2.0,88.0,3.0
215000.0,Porto,Paredes,Rebordosa,Apartment,A,77.0,2.0,,True,2.0,77.0,3.0
215000.0,Porto,Paredes,Rebordosa,Apartment,A,78.0,2.0,,True,2.0,78.0,3.0
190000.0,Porto,Paredes,Rebordosa,Apartment,A,77.0,2.0,,True,2.0,77.0,3.0
200000.0,Porto,Paredes,Rebordosa,Apartment,A,88.0,2.0,,True,2.0,88.0,3.0
295000.0,Porto,Paredes,Rebordosa,Apartment,A,117.0,2.0,,True,3.0,117.0,4.0
205000.0,Porto,Paredes,Rebordosa,Apartment,A,77.0,2.0,,True,2.0,77.0,3.0
205000.0,Porto,Paredes,Rebordosa,Apartment,A,78.0,2.0,,True,2.0,78.0,3.0
205000.0,Porto,Paredes,Rebordosa,Apartment,A,88.0,2.0,,True,2.0,88.0,3.0
300000.0,Porto,Paredes,Rebordosa,Apartment,A,117.0,2.0,,True,3.0,117.0,4.0
200000.0,Porto,Paredes,Rebordosa,Apartment,A,78.0,2.0,,True,2.0,78.0,3.0
200000.0,Porto,Paredes,Rebordosa,Apartment,A,77.0,2.0,,True,2.0,77.0,3.0
210000.0,Porto,Paredes,Rebordosa,Apartment,A,88.0,2.0,,True,2.0,88.0,3.0
305000.0,Porto,Paredes,Rebordosa,Apartment,A,117.0,2.0,,True,3.0,117.0,4.0
190000.0,Porto,Paredes,Rebordosa,Apartment,A,78.0,2.0,,True,2.0,78.0,3.0
439000.0,Porto,Valongo,Valongo,House,E,378.0,2.0,2003.0,False,3.0,216.0,3.0
245000.0,Porto,Valongo,Ermesinde,Apartment,NC,76.0,1.0,,True,2.0,76.0,2.0
219000.0,Porto,Vila Nova de Gaia,São Felix da Marinha,Apartment,C,113.0,1.0,2003.0,True,2.0,113.0,2.0
425000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,Apartment,B-,179.0,2.0,2006.0,True,3.0,132.0,3.0
550000.0,Porto,Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",House,B,177.0,2.0,1976.0,False,3.0,120.0,3.0
450000.0,Porto,Maia,Cidade da Maia,House,C,222.0,2.0,1972.0,False,3.0,140.0,2.0
250000.0,Porto,Valongo,Alfena,Duplex,C,179.0,2.0,2005.0,True,2.0,126.0,2.0
1100000.0,Porto,Vila Nova de Gaia,Gulpilhares e Valadares,House,B,809.0,3.0,2008.0,True,5.0,273.0,4.0
215000.0,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,Apartment,B-,113.0,1.0,1986.0,False,4.0,113.0,2.0
675000.0,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",Apartment,C,164.0,0.0,1988.0,True,4.0,164.0,2.0
760000.0,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",House,NC,660.0,3.0,,False,4.0,330.0,6.0
250000.0,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",House,D,432.0,3.0,2008.0,False,3.0,236.0,2.0
248500.0,Porto,Gondomar,Rio Tinto,Apartment,B,105.0,1.0,2023.0,True,2.0,92.0,2.0
305000.0,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Apartment,D,199.0,2.0,1996.0,True,3.0,155.0,3.0
365000.0,Porto,Paredes,Cete,House,B-,1663.0,2.0,1962.0,False,4.0,129.0,2.0
180000.0,Porto,Baião,Campelo e Ovil,House,E,400.0,3.0,1996.0,False,3.0,254.0,3.0
580000.0,Porto,Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",House,A,815.0,3.0,2021.0,False,4.0,290.0,3.0
245000.0,Porto,Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",Apartment,B,107.0,1.0,2012.0,True,2.0,89.0,2.0
650000.0,Porto,Póvoa de Varzim,"Aver-o-Mar, Amorim e Terroso",House,A+,699.0,3.0,,False,3.0,231.0,4.0
130000.0,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",Apartment,D,98.0,1.0,,True,3.0,98.0,2.0
255000.0,Porto,Maia,Cidade da Maia,Apartment,C,92.0,1.0,2000.0,True,2.0,72.0,1.0
1350000.0,Porto,Vila Nova de Gaia,Arcozelo,House,F,875.0,3.0,1990.0,False,10.0,775.0,
320000.0,Porto,Vila Nova de Gaia,Madalena,Apartment,NC,161.0,2.0,,True,3.0,116.0,2.0
365100.0,Porto,Porto,Bonfim,Apartment,A,88.0,1.0,,True,2.0,88.0,3.0
320000.0,Porto,Vila Nova de Gaia,Arcozelo,Apartment,A+,135.0,2.0,,True,3.0,135.0,4.0
300000.0,Porto,Vila Nova de Gaia,Arcozelo,Apartment,A+,132.0,2.0,,True,3.0,132.0,3.0
325000.0,Porto,Vila Nova de Gaia,Arcozelo,Apartment,A+,135.0,2.0,,True,3.0,135.0,4.0
330000.0,Porto,Vila Nova de Gaia,Arcozelo,Apartment,A+,152.0,1.0,,True,3.0,152.0,4.0
315000.0,Porto,Vila Nova de Gaia,Arcozelo,Apartment,A+,135.0,1.0,,True,3.0,135.0,4.0
340000.0,Porto,Vila Nova de Gaia,Arcozelo,Apartment,A+,152.0,2.0,,True,3.0,152.0,4.0
350000.0,Porto,Vila Nova de Gaia,Arcozelo,Apartment,A+,152.0,2.0,,True,3.0,152.0,4.0
